year,family_ID,person_num,race,hispanic,educ,sex,employment_status,age,income,state,state_abb
2021,29202,1,other,0,6,1,1,34,380,Arizona,
2021,29338,1,white,0,6,1,3,58,0,Arizona,AZ
2021,29357,1,white,0,8,1,3,35,40600,Arizona,AZ
2021,29614,1,other,1,7,1,1,43,80000,Arizona,AZ
2021,29614,2,other,4,6,2,1,39,4000,Arizona,AZ
2021,29614,3,other,4,3,2,3,16,0,Arizona,AZ
2021,29614,4,other,4,0,2,0,2,,Arizona,AZ
2021,29689,1,other,1,6,1,3,64,99000,Arizona,AZ
2021,30054,1,white,0,10,2,1,23,18820,Arizona,AZ
2021,30054,2,other,0,6,2,1,23,32000,Arizona,AZ
2021,30054,3,other,0,6,2,1,19,35000,Arizona,AZ
2021,30175,1,black,0,11,1,1,39,74000,Arizona,AZ
2021,30175,2,black,0,10,2,1,38,100000,Arizona,
2021,30175,3,black,0,2,2,0,13,,Arizona,AZ
2021,30318,1,other,4,1,1,3,71,45600,Arizona,AZ
2021,30318,2,other,1,6,2,1,56,88010,Arizona,AZ
2021,30414,1,white,1,10,2,1,49,67000,Arizona,AZ
2021,30414,2,white,1,5,1,3,16,0,Arizona,AZ
2021,30414,3,other,1,7,1,1,35,4500,Arizona,
2021,30414,4,other,1,11,2,1,40,5000,Arizona,AZ
2021,30498,1,native,1,7,2,3,53,11300,Arizona,AZ
2021,30498,2,native,1,7,1,1,32,23000,Arizona,AZ
2021,30519,1,other,1,8,1,3,70,42000,Arizona,AZ
2021,30634,1,white,1,7,2,3,74,10800,Arizona,AZ
2021,30634,2,white,1,6,1,3,81,12000,Arizona,AZ
2021,30703,1,white,0,10,2,3,69,23000,Arizona,
2021,30703,2,white,0,7,1,3,68,75900,Arizona,AZ
2021,30962,1,white,0,7,2,3,58,0,Arizona,AZ
2021,30962,2,white,0,4,1,1,59,125000,Arizona,AZ
2021,31194,1,white,0,10,2,3,36,0,Arizona,AZ
2021,31194,2,white,0,11,2,1,35,142000,Arizona,AZ
2021,31194,3,white,0,0,1,0,1,,Arizona,
2021,31339,1,asian,0,10,2,1,51,17600,Arizona,AZ
2021,31339,2,white,0,6,1,3,82,13400,Arizona,AZ
2021,31339,3,other,0,3,1,2,22,200,Arizona,AZ
2021,31339,4,other,0,7,2,1,19,16500,Arizona,AZ
2021,31475,1,white,0,11,1,3,89,58300,Arizona,AZ
2021,31497,1,white,0,11,2,1,42,151000,Arizona,AZ
2021,31497,2,other,1,6,1,1,44,52000,Arizona,AZ
2021,31497,3,other,1,1,1,0,6,,Arizona,AZ
2021,31497,4,other,1,1,2,0,4,,Arizona,AZ
2021,31671,1,white,0,8,2,1,62,32000,Arizona,AZ
2021,31671,2,other,0,6,1,1,54,48000,Arizona,AZ
2021,31671,3,other,0,6,2,2,44,0,Arizona,AZ
2021,31671,4,other,0,6,1,3,35,0,Arizona,AZ
2021,31671,5,other,0,10,2,1,32,52000,Arizona,AZ
2021,31671,6,white,0,1,1,0,6,,Arizona,AZ
2021,31772,1,asian,0,10,1,1,41,230000,Arizona,AZ
2021,31772,2,asian,0,10,2,3,39,18000,Arizona,AZ
2021,31772,3,asian,0,1,2,0,8,,Arizona,AZ
2021,31772,4,asian,0,1,2,0,7,,Arizona,AZ
2021,31773,1,white,0,10,1,1,56,160000,Arizona,AZ
2021,31773,2,white,0,6,2,1,62,240000,Arizona,AZ
2021,31773,3,white,0,6,2,3,83,14400,Arizona,AZ
2021,31794,1,black,0,8,1,1,47,40000,Arizona,AZ
2021,31794,2,other,1,10,2,1,40,1000,Arizona,AZ
2021,31794,3,other,1,3,1,0,14,,Arizona,AZ
2021,31847,1,white,0,8,1,3,77,38600,Arizona,AZ
2021,31847,2,other,0,8,2,3,72,11400,Arizona,AZ
2021,31847,3,other,0,6,2,3,40,12700,Arizona,AZ
2021,31870,1,white,1,6,2,1,34,30000,Arizona,AZ
2021,31870,2,white,1,3,1,0,15,0,Arizona,
2021,31870,3,white,1,2,2,0,14,,Arizona,AZ
2021,31870,4,white,1,0,2,0,3,,Arizona,AZ
2021,31870,5,white,1,0,2,0,0,,Arizona,AZ
2021,31987,1,white,0,8,1,3,37,10000,Arizona,AZ
2021,31987,2,other,1,10,2,1,37,60000,Arizona,AZ
2021,31987,3,other,1,1,1,0,7,,Arizona,AZ
2021,31987,4,other,1,1,1,0,6,,Arizona,AZ
2021,31987,5,other,1,1,2,0,6,,Arizona,AZ
2021,32005,1,white,0,6,2,3,77,18500,Arizona,AZ
2021,32005,2,white,0,2,1,3,78,28300,Arizona,AZ
2021,32286,1,white,0,10,1,1,34,100000,Arizona,AZ
2021,32398,1,white,0,7,2,3,21,0,Arizona,AZ
2021,32398,2,white,0,6,1,1,25,5000,Arizona,AZ
2021,32398,3,white,0,0,1,0,1,,Arizona,AZ
2021,32398,4,white,0,6,1,1,26,50000,Arizona,AZ
2021,32398,5,white,0,6,1,1,19,50000,Arizona,AZ
2021,32462,1,white,0,8,2,1,27,32000,Arizona,AZ
2021,32462,2,white,0,8,1,1,25,35000,Arizona,AZ
2021,32489,1,white,4,7,1,1,45,100000,Arizona,
2021,32489,2,other,1,7,2,1,45,28000,Arizona,AZ
2021,32489,3,other,1,2,2,0,15,0,Arizona,AZ
2021,32489,4,other,1,1,2,0,10,,Arizona,AZ
2021,32564,1,white,0,10,1,3,76,1700,Arizona,AZ
2021,32732,1,other,1,5,1,1,49,36000,Arizona,AZ
2021,32732,2,other,1,2,2,3,41,1200,Arizona,AZ
2021,32732,3,other,1,6,2,1,18,11000,Arizona,AZ
2021,32732,4,other,1,0,2,0,2,,Arizona,AZ
2021,32737,1,white,0,7,1,3,80,104000,Arizona,AZ
2021,32737,2,white,0,7,2,3,74,0,Arizona,AZ
2021,32752,1,white,0,11,2,3,70,52100,Arizona,AZ
2021,32794,1,native,0,4,2,3,76,18000,Arizona,AZ
2021,33220,1,white,0,7,2,1,27,34000,Arizona,
2021,33220,2,other,1,8,2,3,31,48000,Arizona,AZ
2021,33220,3,white,0,6,1,1,45,32950,Arizona,
2021,33220,4,white,0,10,1,1,28,40000,Arizona,AZ
2021,33302,1,white,0,10,1,3,79,18300,Arizona,AZ
2021,33302,2,white,0,11,2,3,79,54500,Arizona,
2021,33473,1,white,0,7,2,3,93,10000,Arizona,AZ
2021,33473,2,white,0,7,1,3,93,11600,Arizona,AZ
2021,33674,1,other,1,6,1,1,47,40400,Arizona,AZ
2021,33674,2,other,1,6,2,3,38,0,Arizona,AZ
2021,33674,3,other,1,5,1,3,17,0,Arizona,AZ
2021,33674,4,other,1,2,1,0,12,,Arizona,AZ
2021,33674,5,other,1,1,2,0,8,,Arizona,AZ
2021,33797,1,other,1,6,2,1,47,35000,Arizona,
2021,33797,2,other,1,0,1,1,47,56000,Arizona,AZ
2021,33797,3,other,1,10,1,1,25,40000,Arizona,AZ
2021,33797,4,other,1,6,2,1,19,9600,Arizona,AZ
2021,33797,5,other,1,6,2,3,34,0,Arizona,
2021,33858,1,white,4,6,1,1,48,111000,Arizona,AZ
2021,33858,2,white,4,6,2,3,35,0,Arizona,AZ
2021,33858,3,white,4,1,2,0,8,,Arizona,AZ
2021,33858,4,white,4,1,1,0,6,,Arizona,AZ
2021,33858,5,white,4,0,1,0,3,,Arizona,
2021,34084,1,white,0,11,2,1,70,55000,Arizona,AZ
2021,34084,2,white,0,10,1,1,72,34500,Arizona,AZ
2021,34186,1,white,0,10,2,1,71,31800,Arizona,AZ
2021,35073,1,white,0,10,1,3,71,210200,Arizona,AZ
2021,35073,2,white,0,7,2,3,71,35100,Arizona,AZ
2021,35140,1,white,0,10,2,1,49,54000,Arizona,AZ
2021,35261,1,white,0,8,2,3,37,0,Arizona,AZ
2021,35261,2,white,0,8,1,1,34,45000,Arizona,AZ
2021,35261,3,white,0,1,2,0,10,,Arizona,AZ
2021,35261,4,white,0,1,1,0,8,,Arizona,
2021,35261,5,white,0,1,2,0,5,,Arizona,AZ
2021,35261,6,white,0,0,1,0,3,,Arizona,AZ
2021,35319,1,white,0,11,2,1,46,110000,Arizona,AZ
2021,35380,1,other,4,0,2,3,64,3600,Arizona,
2021,35380,2,other,1,1,1,3,60,5600,Arizona,AZ
2021,35380,3,other,1,3,2,3,35,6000,Arizona,AZ
2021,35380,4,other,1,3,1,1,31,28000,Arizona,AZ
2021,35591,1,other,1,0,1,1,46,15000,Arizona,AZ
2021,35591,2,other,1,0,2,3,43,0,Arizona,AZ
2021,35591,3,other,1,6,1,1,22,15000,Arizona,AZ
2021,35591,4,other,1,6,2,1,19,12000,Arizona,AZ
2021,35591,5,other,1,2,2,0,15,0,Arizona,AZ
2021,35591,6,other,1,2,2,0,13,,Arizona,AZ
2021,35647,1,other,0,7,2,3,67,34800,Arizona,AZ
2021,35647,2,white,0,7,1,1,55,18000,Arizona,AZ
2021,35716,1,white,0,7,1,1,44,85000,Arizona,AZ
2021,35716,2,white,1,7,2,1,45,40000,Arizona,AZ
2021,35716,3,white,1,4,1,3,16,0,Arizona,
2021,35876,1,black,0,11,1,1,35,80000,Arizona,AZ
2021,35876,2,white,0,10,2,3,31,0,Arizona,
2021,35876,3,black,0,0,1,0,2,,Arizona,AZ
2021,35876,4,black,0,0,2,0,1,,Arizona,AZ
2021,35954,1,other,4,8,1,1,35,80000,Arizona,AZ
2021,35954,2,other,4,6,2,3,29,0,Arizona,AZ
2021,35954,3,other,4,1,1,0,7,,Arizona,AZ
2021,35954,4,other,4,0,1,0,4,,Arizona,AZ
2021,35954,5,other,4,0,1,0,2,,Arizona,AZ
2021,35954,6,other,4,2,1,1,53,8200,Arizona,AZ
2021,35954,7,other,4,2,2,3,52,0,Arizona,
2021,36007,1,white,1,6,1,1,31,25000,Arizona,AZ
2021,36007,2,other,1,10,2,1,31,24000,Arizona,AZ
2021,36007,3,white,2,0,2,0,0,,Arizona,
2021,36122,1,asian,0,10,1,2,66,47200,Arizona,AZ
2021,36782,1,other,4,8,2,1,25,39600,Arizona,AZ
2021,36782,2,white,0,6,1,1,25,32000,Arizona,
2021,36782,3,white,4,0,2,0,2,,Arizona,AZ
2021,36847,1,white,0,11,1,3,84,134800,Arizona,AZ
2021,36847,2,white,0,11,2,3,85,50000,Arizona,
2021,36936,1,white,0,11,1,1,46,206000,Arizona,
2021,36936,2,white,0,7,2,1,41,70000,Arizona,AZ
2021,36936,3,white,0,4,2,1,16,4500,Arizona,AZ
2021,36936,4,white,0,3,1,0,14,,Arizona,
2021,36936,5,white,0,2,2,0,14,,Arizona,
2021,36936,6,white,0,1,1,0,9,,Arizona,AZ
2021,36936,7,white,0,1,2,0,5,,Arizona,AZ
2021,36936,8,white,0,0,2,0,2,,Arizona,AZ
2021,37029,1,white,0,11,2,3,74,2600,Arizona,AZ
2021,37104,1,white,0,8,2,1,49,62000,Arizona,AZ
2021,37104,2,white,0,6,1,1,29,60000,Arizona,AZ
2021,37476,1,black,0,11,2,1,26,62000,Arizona,AZ
2021,37476,2,black,0,1,2,0,7,,Arizona,AZ
2021,37476,3,black,0,1,2,0,6,,Arizona,AZ
2021,37633,1,white,0,6,1,1,67,28000,Arizona,AZ
2021,37633,2,white,0,6,2,1,65,41800,Arizona,AZ
2021,37635,1,asian,0,6,2,1,48,1700,Arizona,AZ
2021,37635,2,white,0,6,1,1,50,54000,Arizona,AZ
2021,37635,3,asian,0,7,2,1,26,43000,Arizona,AZ
2021,37635,4,other,0,1,1,0,4,,Arizona,
2021,37698,1,white,0,8,1,1,37,55000,Arizona,AZ
2021,37698,2,white,0,7,2,3,37,0,Arizona,AZ
2021,37698,3,white,0,2,2,0,11,,Arizona,AZ
2021,37698,4,white,0,1,2,0,7,,Arizona,AZ
2021,37729,1,white,0,6,1,3,70,78000,Arizona,AZ
2021,37729,2,white,0,6,2,3,71,12000,Arizona,
2021,37862,1,other,1,6,1,1,51,56000,Arizona,AZ
2021,37862,2,other,1,6,2,3,45,0,Arizona,AZ
2021,37862,3,other,1,10,1,1,22,16000,Arizona,AZ
2021,37862,4,other,1,2,2,3,73,0,Arizona,
2021,38048,1,white,0,10,2,1,46,8000,Arizona,AZ
2021,38048,2,white,0,7,1,1,55,55000,Arizona,AZ
2021,38048,3,white,0,4,1,3,16,0,Arizona,AZ
2021,38048,4,white,0,4,1,3,16,0,Arizona,AZ
2021,38048,5,white,0,2,2,0,13,,Arizona,AZ
2021,38048,6,white,0,2,1,0,12,,Arizona,AZ
2021,38180,1,white,0,10,2,2,26,24000,Arizona,AZ
2021,38180,2,white,0,8,1,3,29,21200,Arizona,
2021,38180,3,white,0,0,1,0,2,,Arizona,
2021,38204,1,other,0,6,1,1,46,35000,Arizona,AZ
2021,38204,2,other,1,5,2,3,49,0,Arizona,AZ
2021,38204,3,other,1,6,1,1,25,8600,Arizona,AZ
2021,38204,4,other,1,6,1,1,24,25000,Arizona,AZ
2021,38204,5,other,1,6,2,1,22,5700,Arizona,AZ
2021,38204,6,other,1,0,2,0,6,,Arizona,AZ
2021,38298,1,white,0,11,1,1,47,845000,Arizona,AZ
2021,38298,2,white,0,10,2,3,48,8000,Arizona,AZ
2021,38298,3,white,0,5,1,3,17,0,Arizona,
2021,38298,4,white,0,2,1,0,14,,Arizona,AZ
2021,38298,5,white,0,2,1,0,12,,Arizona,AZ
2021,38298,6,white,0,1,2,0,8,,Arizona,AZ
2021,38420,1,native,0,7,2,3,66,24100,Arizona,
2021,38420,2,native,0,6,1,1,29,13000,Arizona,AZ
2021,38420,3,native,0,10,2,3,44,0,Arizona,AZ
2021,38442,1,asian,0,10,1,1,49,125000,Arizona,AZ
2021,38442,2,asian,0,8,2,1,43,46300,Arizona,AZ
2021,38442,3,asian,0,2,1,0,13,,Arizona,AZ
2021,38442,4,asian,0,1,2,0,8,,Arizona,AZ
2021,38463,1,white,0,10,2,1,31,110000,Arizona,AZ
2021,38463,2,white,0,7,1,1,40,46800,Arizona,AZ
2021,38493,1,other,0,11,2,1,39,52000,Arizona,AZ
2021,38493,2,other,1,10,2,1,43,30000,Arizona,AZ
2021,38493,3,other,0,1,1,0,9,,Arizona,AZ
2021,38493,4,other,0,1,2,0,7,,Arizona,AZ
2021,38520,1,other,0,7,2,3,46,12010,Arizona,AZ
2021,38621,1,white,0,10,1,3,72,46000,Arizona,AZ
2021,38621,2,white,0,6,2,3,72,26800,Arizona,AZ
2021,38671,1,white,0,6,1,3,89,53400,Arizona,
2021,38671,2,white,0,6,2,3,87,24000,Arizona,AZ
2021,38676,1,other,1,10,1,1,60,18000,Arizona,AZ
2021,38676,2,other,1,6,1,1,64,25000,Arizona,AZ
2021,38676,3,other,1,6,1,3,61,0,Arizona,
2021,38721,1,white,0,7,1,3,77,47800,Arizona,AZ
2021,38721,2,white,0,6,2,3,77,13800,Arizona,AZ
2021,38809,1,native,0,5,2,3,64,0,Arizona,AZ
2021,38809,2,native,0,6,1,1,60,180000,Arizona,AZ
2021,38809,3,native,0,7,1,3,30,1200,Arizona,AZ
2021,38809,4,native,0,6,1,3,27,40300,Arizona,AZ
2021,38809,5,native,0,4,2,3,16,0,Arizona,AZ
2021,38856,1,white,0,11,2,1,42,44000,Arizona,AZ
2021,38856,2,white,0,7,1,1,44,60000,Arizona,AZ
2021,38856,3,white,0,7,1,2,83,21000,Arizona,AZ
2021,38890,1,other,1,6,2,1,27,25000,Arizona,AZ
2021,38890,2,other,1,1,1,0,8,,Arizona,AZ
2021,38890,3,other,1,1,2,0,8,,Arizona,AZ
2021,38890,4,other,1,1,1,0,6,,Arizona,AZ
2021,38890,5,other,1,7,1,1,29,6600,Arizona,AZ
2021,39033,1,white,0,10,2,1,47,51700,Arizona,AZ
2021,39033,2,white,0,10,1,1,49,450000,Arizona,AZ
2021,39033,3,white,0,2,2,0,12,,Arizona,AZ
2021,39058,1,white,0,11,1,3,72,120000,Arizona,AZ
2021,39058,2,white,0,11,2,3,57,0,Arizona,AZ
2021,39262,1,white,0,10,2,1,38,65000,Arizona,AZ
2021,39262,2,white,0,6,1,1,44,496200,Arizona,AZ
2021,39262,3,white,0,3,1,0,15,0,Arizona,
2021,39276,1,white,0,6,1,1,24,30000,Arizona,AZ
2021,39276,2,white,0,0,2,1,21,10000,Arizona,AZ
2021,39276,3,white,0,0,1,0,2,,Arizona,AZ
2021,39322,1,white,0,11,2,3,79,32000,Arizona,AZ
2021,39322,2,white,0,6,1,3,80,26700,Arizona,AZ
2021,39497,1,white,0,6,1,1,46,23000,Arizona,AZ
2021,39497,2,white,0,11,2,1,45,46000,Arizona,AZ
2021,39687,1,white,0,8,2,2,44,5000,Arizona,AZ
2021,39687,2,white,0,8,2,1,25,29000,Arizona,AZ
2021,39687,3,white,0,10,1,1,23,23000,Arizona,AZ
2021,39687,4,white,0,1,1,0,6,,Arizona,AZ
2021,39687,5,white,0,0,1,0,1,,Arizona,
2021,39865,1,other,1,7,1,1,35,104000,Arizona,AZ
2021,39865,2,other,1,5,2,1,17,11300,Arizona,AZ
2021,39865,3,other,1,2,2,0,11,,Arizona,AZ
2021,40164,1,white,0,4,2,1,33,12200,Arizona,
2021,40164,2,other,1,0,1,1,47,24000,Arizona,AZ
2021,40164,3,white,0,2,1,0,14,,Arizona,AZ
2021,40164,4,white,1,1,2,0,9,,Arizona,AZ
2021,40164,5,other,1,1,2,0,5,,Arizona,AZ
2021,40303,1,white,0,7,2,1,66,23000,Arizona,AZ
2021,40303,2,white,0,7,1,1,66,80000,Arizona,
2021,40658,1,white,0,10,1,1,59,85000,Arizona,AZ
2021,40697,1,white,0,10,2,3,41,0,Arizona,AZ
2021,40697,2,white,0,11,1,1,41,495000,Arizona,AZ
2021,40697,3,white,0,2,2,0,13,,Arizona,AZ
2021,40697,4,white,0,2,2,0,11,,Arizona,AZ
2021,40697,5,white,0,1,2,0,9,,Arizona,AZ
2021,40977,1,white,0,7,1,1,57,65000,Arizona,AZ
2021,41181,1,other,1,7,2,1,35,75000,Arizona,
2021,41181,2,other,1,2,1,0,12,,Arizona,AZ
2021,41181,3,other,1,2,2,0,11,,Arizona,AZ
2021,41181,4,other,1,1,1,0,7,,Arizona,AZ
2021,41200,1,white,0,11,2,1,40,57000,Arizona,AZ
2021,41200,2,white,0,11,2,1,40,50000,Arizona,AZ
2021,41200,3,white,0,1,1,0,4,,Arizona,AZ
2021,41200,4,other,1,1,2,0,10,,Arizona,
2021,41337,1,other,1,6,2,1,39,100000,Arizona,AZ
2021,41337,2,other,1,5,1,2,18,0,Arizona,AZ
2021,41436,1,other,1,6,2,3,62,43000,Arizona,AZ
2021,41436,2,other,1,1,2,3,88,15000,Arizona,AZ
2021,41630,1,white,0,7,1,3,75,37000,Arizona,AZ
2021,41650,1,native,1,6,1,1,27,21030,Arizona,AZ
2021,41650,2,native,1,7,2,3,30,5500,Arizona,AZ
2021,41650,3,native,1,2,1,1,51,25000,Arizona,AZ
2021,41650,4,native,1,2,2,1,50,23000,Arizona,AZ
2021,41650,5,native,1,3,1,3,33,0,Arizona,AZ
2021,41650,6,native,1,1,2,0,6,,Arizona,AZ
2021,41650,7,native,1,0,2,0,3,,Arizona,AZ
2021,41769,1,white,0,7,1,1,45,43000,Arizona,
2021,41769,2,other,1,10,2,1,45,52000,Arizona,AZ
2021,41769,3,other,1,2,1,0,14,,Arizona,AZ
2021,41769,4,other,1,2,1,0,11,,Arizona,AZ
2021,41769,5,other,1,6,2,3,80,8400,Arizona,AZ
2021,41783,1,white,0,11,1,3,63,93000,Arizona,AZ
2021,41783,2,white,0,10,2,1,64,15000,Arizona,AZ
2021,41789,1,other,1,2,2,3,75,16800,Arizona,
2021,41789,2,other,1,2,1,3,76,38900,Arizona,
2021,41789,3,other,1,1,2,3,93,15000,Arizona,AZ
2021,41801,1,white,0,6,2,3,79,12400,Arizona,AZ
2021,41801,2,white,0,6,2,3,56,10700,Arizona,AZ
2021,41889,1,other,4,6,2,1,43,103000,Arizona,AZ
2021,41889,2,white,0,6,1,1,52,5000,Arizona,AZ
2021,41889,3,other,4,4,1,3,17,50,Arizona,AZ
2021,41889,4,other,4,3,1,0,15,0,Arizona,AZ
2021,41904,1,other,1,2,2,1,57,30000,Arizona,
2021,41904,2,other,1,6,1,1,31,29000,Arizona,AZ
2021,41924,1,other,0,6,2,1,28,35000,Arizona,AZ
2021,41924,2,white,0,7,1,1,28,50000,Arizona,AZ
2021,41924,3,other,0,1,2,0,6,,Arizona,AZ
2021,41924,4,other,0,1,2,0,4,,Arizona,
2021,41924,5,other,0,0,1,0,2,,Arizona,AZ
2021,41924,6,other,0,0,1,0,0,,Arizona,
2021,41962,1,other,4,10,1,1,47,90000,Arizona,AZ
2021,41962,2,other,1,6,2,1,43,34000,Arizona,AZ
2021,41962,3,other,1,3,2,3,16,0,Arizona,AZ
2021,41994,1,white,0,7,1,3,85,41080,Arizona,AZ
2021,41994,2,white,0,6,2,3,85,27900,Arizona,AZ
2021,41994,3,white,0,8,1,1,52,60100,Arizona,AZ
2021,42049,1,black,0,11,2,3,75,67500,Arizona,AZ
2021,42049,2,black,0,6,1,1,28,37000,Arizona,AZ
2021,42227,1,white,0,7,1,1,46,109800,Arizona,AZ
2021,42227,2,other,1,6,2,1,44,48000,Arizona,AZ
2021,42227,3,other,1,11,2,1,25,56800,Arizona,AZ
2021,42227,4,other,1,7,2,3,23,26600,Arizona,AZ
2021,42227,5,other,1,1,2,0,8,,Arizona,
2021,42674,1,white,0,11,1,1,46,230000,Arizona,AZ
2021,42674,2,white,0,11,2,1,44,495000,Arizona,AZ
2021,42674,3,white,0,2,1,0,13,,Arizona,AZ
2021,42674,4,white,0,1,2,0,11,,Arizona,AZ
2021,42866,1,black,0,7,1,1,20,100000,Arizona,AZ
2021,42866,2,white,0,10,2,1,20,36000,Arizona,AZ
2021,43261,1,white,0,8,1,1,45,67000,Arizona,AZ
2021,43439,1,white,0,8,1,1,56,36000,Arizona,AZ
2021,43439,2,other,0,6,2,3,52,0,Arizona,AZ
2021,43439,3,other,0,7,1,1,32,28000,Arizona,AZ
2021,43439,4,other,0,6,2,3,29,0,Arizona,AZ
2021,43439,5,other,0,1,2,0,9,,Arizona,
2021,43439,6,other,0,1,2,0,7,,Arizona,AZ
2021,43439,7,other,0,0,1,0,5,,Arizona,AZ
2021,43439,8,other,0,0,2,0,2,,Arizona,AZ
2021,43439,9,white,0,6,1,1,29,45000,Arizona,AZ
2021,43516,1,white,0,6,2,1,53,43300,Arizona,AZ
2021,43528,1,white,0,7,1,1,54,67000,Arizona,AZ
2021,43528,2,white,0,7,2,3,52,0,Arizona,AZ
2021,43533,1,white,0,10,1,1,27,20000,Arizona,AZ
2021,43533,2,white,0,10,2,1,28,5000,Arizona,AZ
2021,43572,1,black,0,7,2,1,56,35000,Arizona,AZ
2021,43572,2,black,0,11,1,1,63,12000,Arizona,AZ
2021,43572,3,black,0,10,2,1,40,59000,Arizona,AZ
2021,43572,4,black,0,6,1,1,20,4800,Arizona,AZ
2021,43572,5,black,0,1,2,0,11,,Arizona,AZ
2021,43572,6,black,0,1,1,0,6,,Arizona,AZ
2021,43572,7,black,0,0,1,0,1,,Arizona,AZ
2021,43572,8,black,0,0,2,0,1,,Arizona,AZ
2021,43572,9,black,0,0,2,0,0,,Arizona,AZ
2021,43572,10,black,0,11,2,1,47,59000,Arizona,AZ
2021,43572,11,black,0,6,1,2,28,0,Arizona,AZ
2021,43572,12,black,0,6,2,1,31,18000,Arizona,AZ
2021,43572,13,black,0,4,2,3,16,0,Arizona,AZ
2021,43668,1,other,0,11,2,3,83,37800,Arizona,AZ
2021,43705,1,other,4,6,1,1,32,36600,Arizona,AZ
2021,43705,2,other,4,7,1,1,22,33100,Arizona,
2021,43705,3,other,4,7,1,1,26,60000,Arizona,AZ
2021,43725,1,white,0,8,1,1,33,23200,Arizona,AZ
2021,43725,2,white,0,6,2,3,33,0,Arizona,AZ
2021,43725,3,white,0,0,2,0,2,,Arizona,AZ
2021,43725,4,white,0,0,2,0,0,,Arizona,AZ
2021,43951,1,white,1,8,2,3,38,0,Arizona,AZ
2021,43951,2,white,1,10,1,1,37,93000,Arizona,AZ
2021,43951,3,white,1,2,1,0,11,,Arizona,AZ
2021,43951,4,white,1,1,2,0,9,,Arizona,AZ
2021,43951,5,white,1,0,1,0,2,,Arizona,AZ
2021,43951,6,white,1,0,1,0,2,,Arizona,AZ
2021,43953,1,white,0,7,1,1,31,50000,Arizona,AZ
2021,43953,2,other,3,7,2,1,28,25000,Arizona,AZ
2021,43953,3,other,3,0,2,0,4,,Arizona,AZ
2021,43953,4,other,3,1,1,0,6,,Arizona,AZ
2021,43953,5,white,0,7,2,1,25,25000,Arizona,AZ
2021,44023,1,other,1,8,1,1,64,85700,Arizona,AZ
2021,44023,2,other,1,7,1,1,57,60000,Arizona,AZ
2021,44023,3,other,1,6,1,1,55,38000,Arizona,
2021,44043,1,other,1,8,1,1,42,33000,Arizona,AZ
2021,44043,2,other,1,7,2,3,36,0,Arizona,AZ
2021,44043,3,other,4,4,1,0,15,2300,Arizona,AZ
2021,44158,1,white,0,6,2,3,54,14000,Arizona,AZ
2021,44158,2,other,1,6,1,1,67,27600,Arizona,AZ
2021,44298,1,asian,0,6,2,1,47,7800,Arizona,
2021,44298,2,asian,0,5,1,2,18,550,Arizona,AZ
2021,44298,3,asian,0,1,2,0,6,,Arizona,AZ
2021,44298,4,white,0,10,1,2,55,0,Arizona,
2021,44553,1,white,0,6,2,3,50,0,Arizona,AZ
2021,44553,2,white,0,6,1,1,51,40000,Arizona,AZ
2021,44553,3,white,0,6,2,1,24,18000,Arizona,AZ
2021,44553,4,white,0,6,1,1,22,11000,Arizona,
2021,44553,5,white,0,6,1,3,20,14600,Arizona,AZ
2021,44553,6,white,0,1,2,0,5,,Arizona,AZ
2021,44642,1,white,0,11,2,3,69,76500,Arizona,AZ
2021,44642,2,white,0,11,1,3,69,75500,Arizona,AZ
2021,44936,1,white,0,8,1,1,54,140000,Arizona,AZ
2021,44936,2,white,0,6,2,1,46,7000,Arizona,AZ
2021,44936,3,white,0,1,2,0,6,,Arizona,AZ
2021,44936,4,white,0,1,2,0,4,,Arizona,AZ
2021,44936,5,white,0,4,1,3,16,0,Arizona,AZ
2021,45308,1,white,0,7,2,1,60,44900,Arizona,AZ
2021,45308,2,white,0,6,1,1,58,72000,Arizona,AZ
2021,45308,3,white,0,6,2,1,34,28000,Arizona,AZ
2021,45308,4,white,0,1,1,0,9,,Arizona,AZ
2021,45308,5,white,0,0,2,0,3,,Arizona,AZ
2021,45311,1,white,0,6,2,3,66,15600,Arizona,AZ
2021,45311,2,white,0,10,2,1,39,35000,Arizona,AZ
2021,45439,1,white,0,7,1,1,42,96000,Arizona,AZ
2021,45439,2,white,0,6,2,1,43,35200,Arizona,AZ
2021,45439,3,other,1,6,1,1,19,7200,Arizona,AZ
2021,45442,1,other,3,11,2,1,51,175000,Arizona,AZ
2021,45442,2,other,1,11,1,1,54,55000,Arizona,AZ
2021,45543,1,other,1,2,1,3,64,12100,Arizona,AZ
2021,45543,2,other,1,2,2,3,69,10200,Arizona,AZ
2021,45543,3,other,1,7,2,3,22,0,Arizona,AZ
2021,45543,4,other,1,0,2,0,3,,Arizona,AZ
2021,45568,1,white,0,6,2,1,70,16000,Arizona,AZ
2021,45568,2,white,0,6,1,3,71,53400,Arizona,AZ
2021,45615,1,other,0,7,2,2,60,38000,Arizona,AZ
2021,45615,2,other,0,8,1,3,62,67000,Arizona,
2021,45679,1,white,0,11,2,1,37,60500,Arizona,AZ
2021,45679,2,other,1,8,1,1,35,45000,Arizona,AZ
2021,45679,3,white,0,2,2,0,14,,Arizona,AZ
2021,45679,4,other,1,6,2,2,29,3800,Arizona,AZ
2021,45679,5,white,0,10,2,1,25,10000,Arizona,AZ
2021,45680,1,other,1,7,1,1,64,495000,Arizona,AZ
