year,family_ID,person_num,hispanic,educ,demographics,employment_status,income,state,state_abb
2021,1128036,2,2,6,white - male - 31,1,32000,Pennsylvania,PA
2021,1128036,3,4,1,white - male - 6,0,,Pennsylvania,PA
2021,1128036,4,4,0,white - male - 3,0,,Pennsylvania,PA
2021,1128036,5,4,0,white - male - 27,1,34000,Pennsylvania,PA
2021,1128040,1,0,8,white - male - 34,1,52000,Pennsylvania,PA
2021,1128040,2,3,10,other - female - 28,1,96000,Pennsylvania,PA
2021,1128044,1,0,11,white - female - 76,3,10000,Pennsylvania,PA
2021,1128104,1,0,6,white - male - 25,1,47000,Pennsylvania,PA
2021,1128192,1,0,11,white - female - 53,1,331250,Pennsylvania,PA
2021,1128464,1,0,10,black - male - 74,3,51600,Pennsylvania,PA
2021,1128464,2,0,6,black - female - 66,3,39100,Pennsylvania,PA
2021,1128464,3,4,2,other - female - 12,0,,Pennsylvania,PA
2021,1128541,1,0,10,white - female - 83,3,91700,Pennsylvania,PA
2021,1128561,1,0,10,white - male - 75,3,62700,Pennsylvania,PA
2021,1128591,1,0,7,white - female - 58,1,69000,Pennsylvania,PA
2021,1128591,2,0,8,white - male - 29,1,43000,Pennsylvania,PA
2021,1128873,1,0,11,white - male - 31,1,60000,Pennsylvania,PA
2021,1128873,2,0,10,white - female - 32,1,65000,Pennsylvania,PA
2021,1128873,3,0,0,white - male - 1,0,,Pennsylvania,
2021,1128875,1,0,6,white - male - 64,3,6000,Pennsylvania,PA
2021,1128875,2,0,6,white - female - 63,3,0,Pennsylvania,PA
2021,1129203,1,0,11,white - male - 60,1,140000,Pennsylvania,PA
2021,1129203,2,0,10,white - female - 63,3,0,Pennsylvania,PA
2021,1129203,3,0,10,white - female - 25,1,70000,Pennsylvania,PA
2021,1129203,4,0,6,white - female - 22,3,2000,Pennsylvania,PA
2021,1129218,1,0,6,white - male - 50,1,98000,Pennsylvania,PA
2021,1129218,2,0,8,white - female - 50,1,45000,Pennsylvania,
2021,1129218,3,0,7,white - female - 19,3,1200,Pennsylvania,PA
2021,1129218,4,0,5,white - male - 17,1,1000,Pennsylvania,PA
2021,1129344,1,0,6,white - male - 49,1,25000,Pennsylvania,PA
2021,1129344,2,0,6,white - female - 42,1,25000,Pennsylvania,PA
2021,1129344,3,0,5,white - male - 18,1,5000,Pennsylvania,PA
2021,1129344,4,0,4,white - female - 15,0,0,Pennsylvania,PA
2021,1129379,1,0,11,white - male - 44,1,19200,Pennsylvania,PA
2021,1129379,2,0,11,white - female - 46,1,50000,Pennsylvania,PA
2021,1129420,1,0,8,white - male - 76,3,51700,Pennsylvania,PA
2021,1129420,2,0,6,white - female - 75,3,13000,Pennsylvania,PA
2021,1129438,1,0,6,white - male - 42,3,11200,Pennsylvania,PA
2021,1129573,1,0,8,white - male - 34,1,49000,Pennsylvania,PA
2021,1129573,2,0,7,white - female - 40,1,23800,Pennsylvania,PA
2021,1129573,3,0,2,white - female - 12,0,,Pennsylvania,PA
2021,1129573,4,0,1,white - female - 8,0,,Pennsylvania,PA
2021,1129662,1,0,10,white - female - 49,1,14500,Pennsylvania,PA
2021,1129662,2,0,11,white - male - 50,1,140000,Pennsylvania,PA
2021,1129662,3,0,5,white - female - 18,1,8000,Pennsylvania,PA
2021,1129701,1,0,11,white - male - 54,1,252000,Pennsylvania,PA
2021,1129701,2,0,11,white - female - 51,1,105000,Pennsylvania,PA
2021,1129991,1,0,6,white - female - 26,3,0,Pennsylvania,PA
2021,1129991,2,0,8,white - male - 35,1,30000,Pennsylvania,PA
2021,1129991,3,0,1,white - male - 5,0,,Pennsylvania,PA
2021,1129991,4,0,0,white - male - 2,0,,Pennsylvania,PA
2021,1129991,5,0,0,white - female - 0,0,,Pennsylvania,PA
2021,1130030,1,0,7,white - male - 36,1,38000,Pennsylvania,PA
2021,1130030,2,0,6,white - male - 19,2,0,Pennsylvania,PA
2021,1130131,1,0,6,white - female - 53,1,25000,Pennsylvania,PA
2021,1130131,2,0,0,white - male - 26,1,28000,Pennsylvania,PA
2021,1130148,1,0,6,other - female - 27,1,4000,Pennsylvania,PA
2021,1130148,2,0,8,white - male - 26,1,97000,Pennsylvania,PA
2021,1130407,1,0,10,other - male - 28,1,20000,Pennsylvania,PA
2021,1130429,1,0,8,white - male - 73,3,170100,Pennsylvania,
2021,1130429,2,0,10,white - female - 70,3,47900,Pennsylvania,PA
2021,1130460,1,0,10,white - male - 49,1,51060,Pennsylvania,
2021,1130460,2,0,10,other - female - 49,1,17500,Pennsylvania,PA
2021,1130460,3,0,2,white - female - 14,0,,Pennsylvania,PA
2021,1130460,4,0,2,white - male - 12,0,,Pennsylvania,PA
2021,1130487,1,0,6,white - male - 45,1,32000,Pennsylvania,
2021,1130487,2,0,6,white - female - 40,3,0,Pennsylvania,
2021,1130487,3,0,6,white - female - 19,3,0,Pennsylvania,PA
2021,1130487,4,0,4,white - male - 16,3,0,Pennsylvania,PA
2021,1130568,1,0,6,white - male - 57,1,105000,Pennsylvania,PA
2021,1130568,2,0,6,white - female - 63,1,45000,Pennsylvania,PA
2021,1130568,3,0,2,white - male - 13,0,,Pennsylvania,
2021,1130662,1,0,11,white - female - 39,1,42000,Pennsylvania,PA
2021,1130662,2,0,2,white - female - 14,0,,Pennsylvania,PA
2021,1130662,3,0,2,white - female - 11,0,,Pennsylvania,PA
2021,1130729,1,0,6,white - male - 78,3,42000,Pennsylvania,
2021,1130729,2,0,6,white - female - 67,1,72000,Pennsylvania,PA
2021,1130845,1,0,7,white - female - 32,1,25000,Pennsylvania,PA
2021,1130845,2,0,8,white - male - 34,1,56000,Pennsylvania,PA
2021,1130845,3,0,1,white - male - 7,0,,Pennsylvania,PA
2021,1130845,4,0,1,white - female - 4,0,,Pennsylvania,PA
2021,1130864,1,0,2,white - female - 95,3,15200,Pennsylvania,PA
2021,1130864,2,0,6,white - male - 68,1,52000,Pennsylvania,PA
2021,1131053,1,0,10,white - female - 22,1,25000,Pennsylvania,PA
2021,1131053,2,2,10,other - female - 22,1,3000,Pennsylvania,PA
2021,1131053,3,0,10,other - female - 22,1,4800,Pennsylvania,
2021,1131053,4,0,6,asian - female - 22,1,15000,Pennsylvania,
2021,1131197,1,0,10,white - male - 48,1,26300,Pennsylvania,PA
2021,1131197,2,0,10,white - female - 48,2,14200,Pennsylvania,PA
2021,1131197,3,0,2,white - female - 13,0,,Pennsylvania,PA
2021,1131695,1,0,10,white - male - 36,2,18000,Pennsylvania,PA
2021,1131774,1,0,7,white - female - 48,1,123000,Pennsylvania,PA
2021,1131774,2,0,5,white - male - 18,3,1000,Pennsylvania,PA
2021,1131774,3,0,4,white - male - 15,0,3000,Pennsylvania,PA
2021,1131830,1,0,8,white - male - 48,1,43000,Pennsylvania,PA
2021,1131830,2,0,8,white - female - 47,3,5000,Pennsylvania,PA
2021,1131830,3,0,7,white - female - 18,1,2000,Pennsylvania,PA
2021,1131830,4,0,2,white - male - 13,0,,Pennsylvania,PA
2021,1131830,5,0,2,white - female - 11,0,,Pennsylvania,PA
2021,1132040,1,0,6,white - male - 37,1,2400,Pennsylvania,PA
2021,1132040,2,0,10,white - female - 27,1,20000,Pennsylvania,
2021,1132040,3,0,0,white - male - 1,0,,Pennsylvania,
2021,1132201,1,0,8,white - male - 55,1,90000,Pennsylvania,
2021,1132201,2,0,8,white - female - 54,1,21000,Pennsylvania,PA
2021,1132201,3,0,10,white - female - 26,1,34000,Pennsylvania,PA
2021,1132201,4,0,2,white - female - 22,1,23000,Pennsylvania,PA
2021,1132201,5,0,6,white - male - 20,3,0,Pennsylvania,PA
2021,1132211,1,0,7,white - female - 57,1,44000,Pennsylvania,
2021,1132211,2,0,10,white - male - 54,1,36000,Pennsylvania,PA
2021,1132211,3,0,6,white - male - 22,1,15350,Pennsylvania,PA
2021,1132536,1,0,10,white - male - 60,1,231000,Pennsylvania,PA
2021,1132536,2,0,10,white - female - 60,1,16000,Pennsylvania,PA
2021,1133061,1,0,6,black - female - 84,3,41600,Pennsylvania,PA
2021,1133061,2,0,6,black - female - 85,3,3000,Pennsylvania,PA
2021,1133226,1,0,5,white - female - 53,1,39300,Pennsylvania,
2021,1133226,2,0,6,white - male - 61,3,9600,Pennsylvania,PA
2021,1133226,3,0,6,white - male - 24,3,9600,Pennsylvania,PA
2021,1133226,4,0,6,white - male - 20,2,0,Pennsylvania,PA
2021,1133296,1,0,7,other - male - 36,1,10000,Pennsylvania,PA
2021,1133327,1,0,6,white - male - 74,3,13500,Pennsylvania,PA
2021,1133327,2,0,6,white - female - 64,1,22700,Pennsylvania,PA
2021,1133334,1,0,11,other - male - 56,1,484000,Pennsylvania,PA
2021,1133334,2,0,11,white - female - 53,1,72000,Pennsylvania,
2021,1133334,3,0,4,other - female - 17,3,0,Pennsylvania,
2021,1133334,4,0,3,other - female - 15,0,0,Pennsylvania,PA
2021,1133751,1,0,11,other - male - 36,1,130100,Pennsylvania,PA
2021,1133751,2,0,11,other - female - 36,1,40000,Pennsylvania,PA
2021,1133751,3,0,0,other - male - 4,0,,Pennsylvania,PA
2021,1133751,4,0,0,other - male - 1,0,,Pennsylvania,PA
2021,1133773,1,0,6,black - male - 57,3,62000,Pennsylvania,
2021,1133773,2,0,6,black - female - 51,3,34000,Pennsylvania,PA
2021,1133773,3,0,1,black - female - 15,0,0,Pennsylvania,
2021,1133773,4,0,2,black - female - 12,0,,Pennsylvania,PA
2021,1134039,1,0,6,white - female - 46,1,26000,Pennsylvania,PA
2021,1134039,2,0,7,white - male - 48,1,93520,Pennsylvania,PA
2021,1134039,3,0,2,white - male - 11,0,,Pennsylvania,PA
2021,1134177,1,0,6,white - female - 45,1,4000,Pennsylvania,
2021,1134177,2,0,6,white - male - 48,1,80000,Pennsylvania,PA
2021,1134177,3,4,8,other - male - 27,1,43000,Pennsylvania,PA
2021,1134177,4,0,1,white - female - 7,0,,Pennsylvania,PA
2021,1134177,5,0,0,white - female - 1,0,,Pennsylvania,PA
2021,1134255,1,0,11,white - male - 39,1,84050,Pennsylvania,PA
2021,1134255,2,0,11,white - female - 41,1,44500,Pennsylvania,PA
2021,1134255,3,0,0,white - male - 4,0,,Pennsylvania,PA
2021,1134255,4,0,0,white - male - 2,0,,Pennsylvania,PA
2021,1134261,1,2,11,other - female - 66,1,40000,Pennsylvania,PA
2021,1134421,1,0,10,white - female - 61,1,7000,Pennsylvania,PA
2021,1134421,2,0,6,white - male - 77,3,24200,Pennsylvania,PA
2021,1134421,3,0,6,white - female - 55,1,19000,Pennsylvania,PA
2021,1134701,1,0,8,white - female - 60,1,40000,Pennsylvania,PA
2021,1134701,2,0,6,white - male - 64,1,44000,Pennsylvania,PA
2021,1134701,3,0,6,white - male - 27,1,44000,Pennsylvania,
2021,1134831,1,0,6,white - male - 33,3,730,Pennsylvania,PA
2021,1134831,2,0,6,white - female - 31,1,7000,Pennsylvania,PA
2021,1134831,3,0,1,white - female - 5,0,,Pennsylvania,PA
2021,1134831,4,0,0,white - male - 4,0,,Pennsylvania,PA
2021,1134831,5,0,2,white - female - 11,0,,Pennsylvania,PA
2021,1134831,6,0,1,white - female - 10,0,,Pennsylvania,
2021,1134831,7,0,1,white - male - 9,0,,Pennsylvania,PA
2021,1134893,1,0,6,white - male - 33,1,49000,Pennsylvania,PA
2021,1134893,2,0,6,white - female - 31,1,32000,Pennsylvania,PA
2021,1134893,3,0,2,white - female - 12,0,,Pennsylvania,PA
2021,1134893,4,0,1,white - female - 3,0,,Pennsylvania,PA
2021,1134893,5,0,1,white - male - 9,0,,Pennsylvania,PA
2021,1134893,6,0,1,white - male - 7,0,,Pennsylvania,PA
2021,1135011,1,0,10,white - female - 45,1,175000,Pennsylvania,
2021,1135011,2,0,10,white - male - 48,1,60000,Pennsylvania,PA
2021,1135011,3,0,0,white - female - 3,0,,Pennsylvania,PA
2021,1135043,1,0,7,white - male - 53,1,80000,Pennsylvania,PA
2021,1135043,2,0,6,white - female - 55,2,0,Pennsylvania,PA
2021,1135057,1,0,6,white - male - 42,1,61100,Pennsylvania,PA
2021,1135057,2,0,8,white - female - 35,1,89400,Pennsylvania,PA
2021,1135057,3,0,1,white - female - 6,0,,Pennsylvania,PA
2021,1135057,4,0,2,other - male - 11,0,,Pennsylvania,PA
2021,1135111,1,0,6,black - female - 78,1,86000,Pennsylvania,PA
2021,1135111,2,0,6,black - female - 56,3,0,Pennsylvania,PA
2021,1135111,3,0,6,other - male - 30,3,0,Pennsylvania,PA
2021,1135111,4,0,8,black - male - 38,3,8000,Pennsylvania,PA
2021,1135111,5,0,6,black - male - 33,3,10000,Pennsylvania,PA
2021,1135111,6,0,6,black - female - 23,3,5000,Pennsylvania,PA
2021,1135111,7,0,1,black - female - 4,0,,Pennsylvania,PA
2021,1135111,8,0,6,black - female - 22,1,25000,Pennsylvania,PA
2021,1135111,9,0,1,black - male - 8,0,,Pennsylvania,PA
2021,1135111,10,0,1,black - male - 5,0,,Pennsylvania,PA
2021,1135230,1,0,10,white - female - 30,3,1000,Pennsylvania,PA
2021,1135230,2,0,10,white - male - 29,1,62000,Pennsylvania,PA
2021,1135230,3,0,0,white - female - 4,0,,Pennsylvania,PA
2021,1135230,4,0,0,white - male - 1,0,,Pennsylvania,PA
2021,1135368,1,0,10,white - male - 41,1,97000,Pennsylvania,PA
2021,1135368,2,0,6,white - female - 43,1,9200,Pennsylvania,
2021,1135368,3,0,1,white - male - 6,0,,Pennsylvania,
2021,1135440,1,0,6,white - male - 62,1,44800,Pennsylvania,PA
2021,1135440,2,0,6,white - female - 58,3,0,Pennsylvania,PA
2021,1135440,3,0,6,white - female - 28,1,21440,Pennsylvania,PA
2021,1135440,4,0,8,white - male - 25,1,8600,Pennsylvania,PA
2021,1135457,1,0,6,white - female - 67,3,24700,Pennsylvania,PA
2021,1135485,1,4,5,other - female - 32,1,72000,Pennsylvania,
2021,1135485,2,4,2,other - female - 11,0,,Pennsylvania,PA
2021,1135485,3,4,0,other - male - 2,0,,Pennsylvania,
2021,1136089,1,0,11,white - female - 34,3,0,Pennsylvania,PA
2021,1136089,2,0,11,white - male - 36,1,150000,Pennsylvania,PA
2021,1136089,3,0,2,white - male - 11,0,,Pennsylvania,PA
2021,1136089,4,0,1,white - female - 10,0,,Pennsylvania,PA
2021,1136089,5,0,1,white - male - 8,0,,Pennsylvania,PA
2021,1136089,6,0,1,white - female - 6,0,,Pennsylvania,PA
2021,1136089,7,0,0,white - male - 4,0,,Pennsylvania,PA
2021,1136089,8,0,0,white - male - 3,0,,Pennsylvania,PA
2021,1136154,1,0,8,white - female - 66,1,42000,Pennsylvania,PA
2021,1136224,1,0,10,white - female - 38,1,66000,Pennsylvania,PA
2021,1136224,2,0,7,white - male - 42,1,50000,Pennsylvania,PA
2021,1136722,1,0,11,white - female - 47,1,106000,Pennsylvania,PA
2021,1136722,2,0,11,white - male - 43,1,87000,Pennsylvania,PA
2021,1136722,3,0,2,white - male - 12,0,,Pennsylvania,PA
2021,1136722,4,0,1,white - male - 10,0,,Pennsylvania,PA
2021,1137013,1,0,10,white - male - 26,1,90000,Pennsylvania,PA
2021,1137013,2,0,8,white - female - 27,1,50000,Pennsylvania,PA
2021,1137133,1,0,6,white - male - 88,3,9300,Rhode Island,RI
2021,1137946,1,0,11,asian - male - 47,1,220300,Rhode Island,
2021,1137946,2,0,11,asian - female - 44,1,24000,Rhode Island,RI
2021,1137946,3,0,2,asian - male - 13,0,,Rhode Island,RI
2021,1137946,4,0,1,asian - male - 9,0,,Rhode Island,RI
2021,1137946,5,0,11,asian - male - 81,3,0,Rhode Island,RI
2021,1138074,1,0,6,white - male - 60,1,50000,Rhode Island,RI
2021,1138074,2,0,6,white - female - 58,1,30000,Rhode Island,RI
2021,1138173,1,0,7,white - female - 83,3,22140,Rhode Island,
2021,1138275,1,0,6,asian - male - 31,1,40000,Rhode Island,RI
2021,1138275,2,0,6,asian - female - 26,1,5000,Rhode Island,RI
2021,1138319,1,0,6,white - male - 50,1,50000,Rhode Island,RI
2021,1138319,2,0,6,white - female - 48,3,0,Rhode Island,RI
2021,1138319,3,0,6,white - male - 27,1,28500,Rhode Island,RI
2021,1138319,4,0,5,white - male - 17,3,0,Rhode Island,RI
2021,1138350,1,0,10,white - male - 73,3,45000,Rhode Island,RI
2021,1138350,2,0,7,white - female - 71,3,33000,Rhode Island,RI
2021,1138350,3,0,7,white - male - 40,3,0,Rhode Island,RI
2021,1138352,1,0,10,white - male - 43,1,528000,Rhode Island,RI
2021,1138352,2,0,0,white - female - 38,1,15000,Rhode Island,
2021,1138352,3,0,1,white - male - 8,0,,Rhode Island,RI
2021,1138352,4,0,0,white - male - 3,0,,Rhode Island,RI
2021,1138407,1,0,8,white - female - 82,3,33100,Rhode Island,RI
2021,1138407,2,0,6,white - male - 84,3,16800,Rhode Island,RI
2021,1138758,1,0,10,white - female - 36,1,60000,Rhode Island,RI
2021,1138758,2,0,10,white - male - 33,1,115000,Rhode Island,RI
2021,1138758,3,0,0,white - female - 2,0,,Rhode Island,RI
2021,1138758,4,0,0,white - male - 1,0,,Rhode Island,RI
2021,1138884,1,4,6,other - female - 61,3,2700,Rhode Island,RI
2021,1138884,2,0,7,white - male - 64,1,104000,Rhode Island,RI
2021,1138884,3,4,6,other - male - 23,1,41000,Rhode Island,RI
2021,1138884,4,4,7,other - male - 21,1,13400,Rhode Island,RI
2021,1138935,1,0,6,white - female - 83,3,24000,Rhode Island,
2021,1139115,1,0,4,white - male - 58,1,50000,Rhode Island,RI
2021,1139115,2,0,2,white - female - 58,1,41900,Rhode Island,RI
2021,1139154,1,0,6,white - male - 50,1,60000,Rhode Island,RI
2021,1139154,2,0,7,white - female - 49,3,0,Rhode Island,RI
2021,1139154,3,0,6,white - male - 22,1,30000,Rhode Island,RI
2021,1139154,4,0,7,white - female - 19,1,3000,Rhode Island,RI
2021,1139154,5,0,2,white - male - 13,0,,Rhode Island,RI
2021,1139373,1,2,6,other - female - 34,2,14000,Rhode Island,
2021,1139373,2,2,4,other - male - 16,3,0,Rhode Island,RI
2021,1139373,3,2,2,other - male - 14,0,,Rhode Island,RI
2021,1139373,4,2,2,other - male - 13,0,,Rhode Island,RI
2021,1139524,1,0,10,white - male - 42,1,532000,Rhode Island,RI
2021,1139524,2,0,6,white - female - 39,1,27000,Rhode Island,RI
2021,1139524,3,0,1,white - female - 9,0,,Rhode Island,RI
2021,1140237,1,0,8,white - female - 72,3,37500,Rhode Island,
2021,1140237,2,0,10,white - male - 73,3,38900,Rhode Island,RI
2021,1141422,1,0,10,white - female - 53,1,42000,Rhode Island,RI
2021,1141422,2,0,6,white - male - 56,1,105000,Rhode Island,
2021,1141422,3,0,6,white - male - 23,3,600,Rhode Island,RI
2021,1141422,4,0,7,white - female - 21,1,31000,Rhode Island,RI
2021,1141503,1,0,8,white - female - 72,3,51800,Rhode Island,RI
2021,1141503,2,0,10,white - male - 72,3,10600,Rhode Island,RI
2021,1141518,1,0,11,asian - male - 39,1,113000,Rhode Island,RI
2021,1141518,2,0,11,asian - female - 32,1,81000,Rhode Island,RI
2021,1141702,1,1,2,other - male - 51,1,65000,Rhode Island,RI
2021,1141702,2,1,2,other - female - 44,3,0,Rhode Island,
2021,1141702,3,1,5,other - male - 17,3,0,Rhode Island,RI
2021,1141702,4,1,2,other - male - 13,0,,Rhode Island,RI
2021,1141702,5,1,2,other - female - 54,1,18000,Rhode Island,RI
2021,1141702,6,1,2,other - male - 26,1,23000,Rhode Island,RI
2021,1141702,7,1,2,other - male - 29,1,4000,Rhode Island,
2021,1141885,1,0,8,white - male - 42,3,0,Rhode Island,RI
2021,1141885,2,0,8,white - female - 42,1,55000,Rhode Island,RI
2021,1141885,3,0,1,white - female - 7,0,,Rhode Island,RI
2021,1141894,1,4,5,other - female - 49,3,0,Rhode Island,RI
2021,1141894,2,0,0,other - male - 49,3,10600,Rhode Island,
2021,1141894,3,4,4,other - female - 16,3,0,Rhode Island,RI
2021,1141894,4,4,2,other - female - 14,0,,Rhode Island,
2021,1141894,5,4,2,other - female - 12,0,,Rhode Island,RI
2021,1142077,1,0,6,white - male - 50,3,16800,Rhode Island,
2021,1142077,2,0,6,white - female - 40,3,12000,Rhode Island,RI
2021,1142112,1,0,10,white - male - 64,3,100300,Rhode Island,RI
2021,1142112,2,0,6,white - female - 64,3,42000,Rhode Island,RI
2021,1142112,3,0,10,white - male - 26,1,34000,Rhode Island,RI
2021,1142137,1,0,6,asian - female - 33,1,60000,Rhode Island,RI
2021,1142137,2,0,2,asian - male - 12,0,,Rhode Island,RI
2021,1142137,3,0,2,asian - male - 57,3,13600,Rhode Island,RI
2021,1142137,4,0,4,asian - female - 55,2,23000,Rhode Island,RI
2021,1142221,1,0,10,white - male - 72,3,36000,Rhode Island,RI
2021,1142221,2,0,7,white - male - 36,1,10000,Rhode Island,RI
2021,1142782,1,1,6,other - male - 38,3,0,South Carolina,
2021,1143202,1,0,7,white - male - 24,1,24000,South Carolina,SC
2021,1145190,1,0,6,white - female - 87,3,33400,South Carolina,SC
2021,1145190,2,0,3,white - male - 61,3,13700,South Carolina,SC
2021,1145190,3,0,11,white - male - 45,1,30000,South Carolina,SC
2021,1145190,4,0,0,black - female - 29,1,50100,South Carolina,SC
2021,1145190,5,0,7,black - male - 20,1,24000,South Carolina,SC
2021,1145316,1,0,6,white - male - 28,1,26400,South Carolina,SC
2021,1145316,2,0,6,white - female - 30,3,0,South Carolina,SC
2021,1145316,3,0,1,white - male - 7,0,,South Carolina,SC
2021,1145316,4,0,0,white - female - 1,0,,South Carolina,SC
2021,1145320,1,0,7,black - female - 44,3,0,South Carolina,SC
2021,1145320,2,0,6,black - male - 43,1,50000,South Carolina,SC
2021,1145320,3,0,5,black - female - 17,1,5600,South Carolina,SC
2021,1145320,4,0,4,black - female - 16,1,420,South Carolina,SC
2021,1145320,5,0,3,black - female - 15,0,0,South Carolina,SC
2021,1145381,1,0,6,white - male - 27,1,43800,South Carolina,SC
2021,1145381,2,0,6,white - female - 25,1,45000,South Carolina,SC
2021,1145381,3,0,1,white - female - 8,0,,South Carolina,SC
2021,1145381,4,2,1,other - female - 6,0,,South Carolina,SC
2021,1145706,1,0,6,white - female - 33,1,50000,South Carolina,SC
2021,1145706,2,0,7,white - male - 36,1,70000,South Carolina,SC
2021,1145706,3,0,6,white - female - 18,3,0,South Carolina,SC
2021,1145706,4,0,1,white - male - 11,0,,South Carolina,SC
2021,1145706,5,0,1,white - male - 10,0,,South Carolina,SC
2021,1145841,1,0,6,black - female - 41,3,6700,South Carolina,SC
2021,1145841,2,0,1,black - male - 9,0,,South Carolina,SC
2021,1145841,3,0,1,black - female - 7,0,,South Carolina,SC
2021,1145841,4,0,1,black - female - 6,0,,South Carolina,SC
2021,1145976,1,0,6,black - female - 31,1,30000,South Carolina,SC
2021,1145976,2,0,6,white - male - 34,3,0,South Carolina,SC
2021,1145976,3,0,1,other - male - 8,0,,South Carolina,SC
2021,1145976,4,0,1,other - male - 7,0,,South Carolina,SC
2021,1145976,5,0,1,other - female - 6,0,,South Carolina,
2021,1145983,1,0,11,white - female - 57,1,119000,South Carolina,SC
2021,1145983,2,0,8,white - male - 62,3,22500,South Carolina,SC
2021,1145983,3,0,10,white - male - 24,1,26000,South Carolina,SC
2021,1146000,1,0,7,white - male - 77,3,3600,South Carolina,SC
2021,1146221,1,0,8,white - female - 77,3,15500,South Carolina,SC
2021,1146221,2,0,6,white - male - 80,3,17000,South Carolina,SC
2021,1146221,3,0,10,white - male - 48,1,68000,South Carolina,SC
2021,1146555,1,0,10,black - male - 40,1,60000,South Carolina,
2021,1146555,2,0,10,black - female - 40,1,40000,South Carolina,SC
2021,1146555,3,0,7,black - male - 20,1,25000,South Carolina,SC
2021,1146555,4,0,10,black - female - 67,3,22000,South Carolina,
2021,1146555,5,0,6,black - female - 38,3,15600,South Carolina,SC
2021,1146555,6,0,6,black - female - 38,3,15600,South Carolina,
2021,1146628,1,0,6,white - female - 59,3,35000,South Carolina,SC
2021,1146628,2,0,6,white - male - 64,3,8700,South Carolina,SC
2021,1146664,1,0,7,white - male - 69,3,19000,South Carolina,SC
2021,1146664,2,0,8,white - female - 60,3,0,South Carolina,SC
2021,1146664,3,0,7,white - female - 28,2,0,South Carolina,SC
2021,1146664,4,0,6,white - female - 26,1,9700,South Carolina,SC
2021,1146664,5,0,0,white - female - 3,0,,South Carolina,SC
2021,1147137,1,0,10,black - female - 50,1,80000,South Carolina,SC
2021,1147137,2,0,8,black - male - 47,1,42100,South Carolina,SC
2021,1147137,3,0,4,black - female - 16,3,0,South Carolina,SC
2021,1147280,1,0,6,white - female - 55,1,35000,South Carolina,SC
2021,1147432,1,0,4,white - male - 57,1,31070,South Carolina,SC
2021,1147432,2,0,7,white - female - 56,3,0,South Carolina,
2021,1147562,1,0,11,white - female - 25,1,5500,South Carolina,SC
2021,1147562,2,0,11,white - male - 25,3,0,South Carolina,SC
2021,1147590,1,0,8,black - female - 25,1,33000,South Carolina,SC
2021,1147590,2,0,6,white - male - 30,1,90000,South Carolina,SC
2021,1147590,3,0,0,other - male - 2,0,,South Carolina,SC
2021,1147625,1,0,11,white - male - 64,3,80000,South Carolina,SC
2021,1147625,2,0,11,white - female - 63,3,73000,South Carolina,SC
2021,1147752,1,0,6,white - female - 67,3,6000,South Carolina,SC
2021,1147752,2,0,0,white - male - 71,3,28800,South Carolina,
2021,1147842,1,0,10,white - female - 48,3,20000,South Carolina,SC
2021,1147842,2,0,7,white - male - 46,1,28000,South Carolina,SC
2021,1147842,3,0,2,white - male - 13,0,,South Carolina,SC
2021,1147875,1,0,6,black - female - 39,3,0,South Carolina,SC
2021,1147875,2,0,2,black - female - 14,0,,South Carolina,SC
2021,1147875,3,0,0,black - male - 3,0,,South Carolina,SC
2021,1147999,1,0,6,other - female - 42,1,25000,South Carolina,SC
2021,1147999,2,0,6,white - male - 37,2,0,South Carolina,SC
2021,1147999,3,0,0,white - male - 21,1,10000,South Carolina,
2021,1147999,4,0,4,white - female - 16,3,2000,South Carolina,SC
2021,1148245,1,0,11,white - female - 51,1,58000,South Carolina,SC
2021,1148245,2,0,6,white - male - 61,1,59000,South Carolina,SC
2021,1148269,1,0,7,white - female - 26,3,1400,South Carolina,SC
2021,1148269,2,0,1,white - male - 7,0,,South Carolina,SC
2021,1148269,3,0,1,white - female - 6,0,,South Carolina,SC
2021,1148330,1,0,5,white - male - 62,3,19700,South Carolina,SC
2021,1148330,2,0,2,white - female - 61,3,22800,South Carolina,SC
2021,1148330,3,0,2,white - male - 14,0,,South Carolina,SC
2021,1148572,1,0,7,white - female - 42,1,2000,South Carolina,SC
2021,1148572,2,0,10,white - male - 49,1,48000,South Carolina,SC
2021,1148572,3,0,6,white - female - 18,1,7500,South Carolina,SC
2021,1148572,4,0,4,white - female - 16,1,1500,South Carolina,SC
2021,1148573,1,0,11,white - female - 31,1,80000,South Carolina,SC
2021,1148573,2,0,11,white - male - 34,1,65000,South Carolina,SC
2021,1148573,3,0,0,white - male - 4,0,,South Carolina,SC
2021,1148573,4,0,0,white - female - 3,0,,South Carolina,SC
2021,1148673,1,0,8,other - female - 33,1,730,South Carolina,SC
2021,1148673,2,0,6,white - male - 33,1,55000,South Carolina,SC
2021,1148673,3,0,2,white - male - 11,0,,South Carolina,
2021,1148673,4,0,0,other - male - 3,0,,South Carolina,SC
2021,1148673,5,2,7,other - female - 40,3,1800,South Carolina,SC
2021,1148673,6,2,2,other - female - 12,0,,South Carolina,
2021,1148681,1,0,10,white - female - 50,1,181000,South Carolina,SC
2021,1148681,2,0,10,white - male - 56,1,150000,South Carolina,SC
2021,1148681,3,0,2,white - female - 12,0,,South Carolina,SC
2021,1148934,1,0,6,black - male - 54,1,51700,South Carolina,SC
2021,1148934,2,0,6,black - female - 60,3,1600,South Carolina,SC
