year,family_ID,sex_person1,sex_person2,sex_person3,sex_person4,race_person1,race_person2,race_person3,race_person4,income_person1,income_person2,income_person3,income_person4
2021,355200,1,2,,,white,white,,,11000,20600,,
2021,355273,1,2,2,2,other,other,other,other,15700,48000,5700,
2021,355396,2,1,1,2,other,other,other,other,70000,75000,25000,21000
2021,355568,1,2,1,2,asian,asian,asian,asian,48000,18000,4000,0
2021,355921,1,2,,,white,white,,,63000,1e+05,,
2021,355932,1,1,,,white,white,,,21600,0,,
2021,356001,1,2,2,2,white,white,white,white,115000,32500,,
2021,356088,2,1,2,1,black,black,black,black,29600,50000,22000,
2021,356411,2,1,2,,black,black,black,,34000,70000,32800,
2021,356789,1,2,,,white,white,,,39900,28100,,
2021,357171,1,2,,,white,other,,,55300,49100,,
2021,357203,1,2,,,other,other,,,28000,0,,
2021,358072,1,,,,white,,,,21900,,,
2021,358127,1,2,,,other,other,,,210000,19900,,
2021,358161,1,2,2,1,other,other,other,other,40000,0,0,2000
2021,358244,2,,,,white,,,,20000,,,
2021,358294,1,2,2,2,other,other,other,other,45000,15000,0,16000
2021,358346,1,2,2,,white,white,white,,36000,0,18000,
2021,358436,2,1,,,white,white,,,14470,27300,,
2021,358687,1,1,1,1,other,asian,asian,asian,2400,,,9000
2021,358919,1,2,2,2,other,other,other,other,16700,0,,
2021,359013,1,2,,,other,other,,,47000,12500,,
2021,359098,1,,,,white,,,,48700,,,
2021,359165,1,2,,,white,white,,,70000,35000,,
2021,359196,2,1,,,white,white,,,60800,65000,,
2021,359290,2,1,,,white,white,,,5000,,,
2021,359371,2,2,2,2,other,other,other,white,30000,30000,,0
2021,359541,1,2,,,white,white,,,74000,12000,,
2021,359559,2,1,2,,white,other,other,,33300,0,,
2021,359585,1,2,2,2,white,white,other,white,140000,10000,,0
2021,359682,2,1,,,white,white,,,173000,145100,,
2021,359703,2,1,1,2,other,other,other,other,0,32500,,
2021,360085,1,,,,other,,,,5400,,,
2021,360103,1,2,,,white,white,,,60000,50000,,
2021,360149,1,2,2,1,asian,asian,asian,asian,28800,18000,,
2021,360224,1,2,,,white,other,,,203700,56000,,
2021,360325,1,2,1,2,white,other,white,white,28000,30000,0,22000
2021,360344,1,1,,,white,other,,,50000,40000,,
2021,360435,1,2,2,2,white,white,white,white,51000,0,,
2021,360619,2,1,1,1,black,black,black,black,15000,27800,22000,0
2021,360654,1,2,2,1,white,white,white,white,60000,20200,,
2021,360774,2,1,2,2,white,white,other,other,45000,66000,,
2021,360808,2,1,,,black,black,,,14400,3800,,
2021,360864,1,2,1,1,other,other,other,other,55000,0,,
2021,360914,2,1,2,1,white,white,white,white,50000,20000,,
2021,361620,1,2,1,2,other,other,other,other,42100,40500,12000,10000
2021,361712,2,1,2,,white,white,white,,0,24000,11500,
2021,361741,1,,,,white,,,,22500,,,
2021,361825,2,1,2,,white,white,white,,24000,17100,,
2021,361874,2,1,2,1,other,other,other,other,30000,23700,,
2021,361883,2,1,1,2,white,white,white,white,41600,41600,23220,33900
2021,361884,1,2,,,other,other,,,10360,15000,,
2021,362006,2,1,1,,black,black,black,,60000,23100,56100,
2021,362026,2,,,,other,,,,58000,,,
2021,362082,2,1,,,other,white,,,24000,15000,,
2021,362166,2,1,2,1,other,other,other,other,45000,11200,20000,40000
2021,362179,2,1,2,1,white,white,white,black,2800,10000,,
2021,362570,2,1,2,1,black,black,black,black,6300,,38300,7600
2021,363003,1,2,,,black,white,,,37200,71000,,
2021,363281,2,,,,white,,,,0,,,
2021,363292,2,1,,,white,white,,,37750,48200,,
2021,363382,1,2,1,1,white,white,white,white,45000,48000,,
2021,363974,1,2,,,white,white,,,49940,6900,,
2021,364296,2,1,,,black,black,,,60000,0,,
2021,364535,2,1,1,2,white,white,white,white,80000,150000,0,
2021,364571,1,1,,,white,white,,,72300,15900,,
2021,364626,2,1,,,white,white,,,40000,145000,,
2021,364835,2,1,,,white,white,,,70000,78000,,
2021,364964,1,2,,,asian,asian,,,28500,50900,,
2021,365018,1,,,,black,,,,84000,,,
2021,365023,1,2,1,1,black,black,black,black,75400,110000,,
2021,365374,1,2,2,1,white,white,white,white,58400,52000,0,
2021,365421,1,,,,white,,,,88600,,,
2021,365669,2,1,1,1,white,white,white,white,205000,60000,,
2021,365926,1,2,,,white,other,,,60000,8300,,
2021,365993,2,,,,white,,,,20000,,,
2021,366171,2,1,,,white,white,,,25000,2e+05,,
2021,366179,2,1,,,white,white,,,9200,26500,,
2021,366205,2,1,2,,white,white,white,,13000,10000,,
2021,366312,2,1,,,other,other,,,378000,2e+05,,
2021,366687,1,2,,,other,white,,,7500,2400,,
2021,366749,1,2,,,white,white,,,33660,74300,,
2021,366769,2,2,2,2,other,other,other,other,20000,39900,,
2021,367071,1,1,1,,other,other,other,,80000,15000,24000,
2021,367258,2,1,2,2,black,black,black,black,31200,32800,25000,8400
2021,367386,1,2,,,white,white,,,54000,50000,,
2021,367466,1,2,1,,other,other,other,,60000,48000,45000,
2021,367674,1,,,,white,,,,71200,,,
2021,367744,2,,,,white,,,,66000,,,
2021,367804,2,,,,black,,,,2020,,,
2021,368047,2,,,,white,,,,101700,,,
2021,368465,2,,,,black,,,,4500,,,
2021,368539,1,2,2,2,other,asian,other,other,502000,0,0,0
2021,368686,2,1,1,2,other,other,other,other,81000,68000,1700,27400
2021,368775,1,2,1,1,white,white,white,white,0,60000,,
2021,368938,1,2,1,,white,asian,other,,10500,34000,,
2021,369086,2,1,1,,white,white,white,,36900,47400,,
2021,369172,2,1,1,1,black,other,other,other,9000,67000,,
2021,369252,2,1,2,2,white,white,white,white,55000,93000,,
2021,369485,1,2,,,white,white,,,123600,12150,,
2021,369701,1,2,1,2,white,white,white,white,52000,5000,13000,10000
2021,369889,2,,,,black,,,,0,,,
2021,370093,1,,,,white,,,,34000,,,
2021,370722,1,,,,black,,,,3000,,,
2021,370733,2,,,,asian,,,,9600,,,
2021,371580,2,,,,black,,,,,,,
2021,371692,1,,,,white,,,,0,,,
2021,372489,2,,,,black,,,,1400,,,
2021,373066,2,,,,black,,,,32700,,,
2021,374120,2,,,,asian,,,,4300,,,
2021,374601,1,,,,white,,,,0,,,
2021,374968,2,,,,black,,,,0,,,
2021,375267,1,,,,white,,,,0,,,
2021,375599,1,,,,white,,,,18000,,,
2021,375696,1,,,,white,,,,0,,,
2021,375748,1,,,,black,,,,0,,,
2021,376098,2,1,2,1,black,black,black,black,40500,23700,33500,
2021,376184,1,2,,,other,other,,,12800,60000,,
2021,376228,1,2,2,,white,white,white,,47000,45000,,
2021,376329,2,1,2,,white,white,white,,6600,75000,15000,
2021,376472,2,1,1,2,asian,asian,asian,asian,12000,30000,,
2021,377115,2,2,2,2,black,black,black,black,18000,0,40000,14000
2021,377273,2,,,,white,,,,74000,,,
2021,377306,2,1,,,white,white,,,27000,15700,,
2021,377322,1,2,,,white,white,,,61100,18400,,
2021,377450,2,1,,,black,black,,,19200,23000,,
2021,377553,2,1,,,other,white,,,1e+05,84000,,
2021,377615,2,1,2,,black,black,black,,30000,3000,0,
2021,377710,2,1,2,,white,white,white,,0,512000,17000,
2021,377760,1,2,,,white,white,,,50000,27000,,
2021,377796,2,1,,,black,black,,,10000,,,
2021,377800,2,2,2,1,black,other,other,black,16800,0,,15000
2021,377859,1,2,1,2,other,other,other,other,31000,0,0,0
2021,378059,1,2,,,white,white,,,70400,22600,,
2021,378216,1,2,,,black,black,,,175000,32000,,
2021,378266,1,,,,white,,,,2700,,,
2021,378436,2,1,2,1,white,white,white,white,34000,6200,,
2021,378494,2,,,,white,,,,18000,,,
2021,378695,2,1,,,white,white,,,91000,,,
2021,378825,1,2,1,1,other,white,other,other,150000,75000,0,
2021,378831,2,,,,white,,,,51600,,,
2021,378910,1,2,2,2,asian,asian,asian,asian,162000,65000,0,
2021,379243,1,2,,,white,white,,,35000,44000,,
2021,379272,1,2,2,2,black,black,black,black,17400,10800,10800,15600
2021,379307,2,2,1,2,black,black,black,black,13700,0,15000,
2021,379385,2,1,1,2,black,black,black,black,55000,80000,800,
2021,379436,1,2,2,1,black,black,black,black,45000,17700,0,
2021,379578,2,1,1,1,white,white,white,white,0,75000,,
2021,379679,1,2,,,white,white,,,549900,45700,,
2021,379690,2,1,1,1,white,other,white,white,28800,35100,,
2021,379806,2,1,1,1,white,white,white,white,5200,64000,,
2021,379974,1,2,1,2,other,other,other,other,19400,0,,
2021,380160,1,2,1,1,white,white,white,white,45000,0,,
2021,380231,1,2,1,1,white,white,white,white,37000,40000,0,0
2021,380288,1,2,,,white,white,,,102000,78000,,
2021,380300,1,2,,,white,white,,,70200,42000,,
2021,380411,1,2,2,2,white,white,white,white,130000,0,,
2021,380438,1,2,1,2,white,white,white,white,60000,20000,12000,12000
2021,380623,2,1,1,,white,white,black,,37800,75000,25000,
2021,380977,2,1,2,2,white,white,white,white,512000,150000,1400,1400
2021,381063,2,1,1,,black,black,black,,89000,40000,,
2021,381146,2,1,2,2,other,white,other,other,7500,240000,,
2021,381158,1,2,,,white,white,,,65800,19700,,
2021,381169,2,1,1,1,white,white,white,white,28500,40000,,
2021,381490,2,1,1,,black,black,black,,55000,,30000,
2021,381641,1,2,2,1,white,white,white,white,1e+05,6000,1500,0
2021,381653,1,2,,,white,white,,,1e+05,0,,
2021,381726,2,2,2,2,black,black,black,black,65000,0,0,0
2021,381931,1,2,,,white,white,,,38000,31000,,
2021,382235,1,2,2,1,white,white,white,white,0,115000,,
2021,382301,2,1,2,2,black,black,black,black,4200,84000,,0
2021,382343,2,1,,,other,black,,,18700,20000,,
2021,383172,2,1,,,black,black,,,52000,12000,,
2021,383202,2,1,,,white,white,,,41000,60000,,
2021,383495,1,1,,,other,other,,,90000,46000,,
2021,383932,2,1,2,2,white,white,white,white,0,50000,,
2021,383956,1,2,1,2,other,other,other,other,170000,112000,,
2021,383975,2,1,2,1,white,white,white,white,117000,130000,1200,9000
2021,384018,2,1,1,,black,black,black,,2500,8200,1200,
2021,384068,2,2,,,white,black,,,48000,60000,,
2021,384237,2,2,1,,black,black,black,,32000,0,,
2021,384360,1,2,2,2,other,other,other,other,31000,0,,
2021,384405,1,,,,white,,,,15000,,,
2021,384795,1,2,1,,white,white,white,,179000,6400,2900,
2021,385146,1,,,,white,,,,63000,,,
2021,385345,2,1,2,,black,black,black,,41000,15600,30000,
2021,385411,2,1,2,,black,black,black,,12200,10000,3900,
2021,385535,2,1,,,white,white,,,0,,,
2021,385712,1,2,1,,white,white,white,,84400,0,9000,
2021,385720,1,2,1,,white,white,white,,22000,500,,
2021,385910,1,2,2,2,white,white,white,white,49000,48000,,
2021,386052,2,1,2,2,black,black,black,black,34000,28000,,
2021,386117,1,2,,,white,other,,,10200,,,
2021,386382,2,1,1,2,white,white,white,white,140000,30000,,
2021,386641,2,1,,,black,black,,,82000,10200,,
2021,386685,1,,,,white,,,,19100,,,
2021,387433,2,1,,,white,white,,,92000,75000,,
2021,387492,1,2,,,white,white,,,0,0,,
2021,387759,2,,,,white,,,,16900,,,
2021,387769,2,1,1,2,black,black,black,black,3600,,,
2021,388389,2,1,1,,black,black,black,,42000,24000,0,
2021,388428,1,2,2,1,white,white,white,white,29200,30000,3500,0
2021,388511,1,2,2,2,black,black,black,black,512000,0,,
2021,388611,2,1,,,black,black,,,8000,13200,,
2021,388694,1,2,2,,black,black,black,,38600,28000,0,
2021,388734,2,1,1,2,white,white,white,white,19000,93000,,
2021,388809,2,2,2,,black,black,black,,24000,48800,6300,
2021,388964,1,2,,,black,black,,,8400,8100,,
2021,388972,2,1,,,white,white,,,29500,132000,,
2021,388999,2,1,1,,white,white,white,,0,532000,,
2021,389047,1,2,2,,white,white,white,,83000,3400,,
2021,389058,1,2,,,white,white,,,190000,55000,,
2021,389357,2,1,2,1,white,white,white,white,10200,10800,870,0
2021,389407,2,1,2,2,black,black,black,black,72000,360000,9500,2500
2021,389461,2,1,,,white,white,,,15400,19900,,
2021,389485,2,1,2,,white,white,white,,60000,35000,,
2021,389487,1,2,2,1,other,other,other,other,64000,0,60800,14000
2021,389504,1,2,,,white,other,,,73000,68000,,
2021,389872,1,2,,,white,white,,,17800,6300,,
2021,389955,2,1,,,white,white,,,10000,159000,,
2021,389968,2,,,,black,,,,90000,,,
2021,390175,1,2,1,1,white,white,white,white,215000,75000,,
2021,390346,2,1,,,white,white,,,10800,17470,,
2021,390540,1,2,,,white,white,,,16800,7200,,
2021,390635,1,2,1,2,white,white,white,white,60000,0,,
2021,390800,2,1,1,2,black,black,black,black,19000,0,,
2021,391048,2,1,,,white,white,,,40000,36000,,
2021,391060,2,1,,,white,black,,,65000,35000,,
2021,391225,2,2,1,,white,white,other,,121200,15600,,
2021,391285,2,1,1,2,white,white,white,white,1e+05,60000,0,
2021,391339,2,1,2,1,white,white,white,white,0,75000,,
2021,391385,2,2,,,black,black,,,59600,0,,
2021,391487,1,2,1,2,native,native,native,native,70000,0,3000,0
2021,391664,1,2,1,,white,white,white,,-8500,0,0,
2021,392058,1,,,,black,,,,13000,,,
2021,392068,1,2,2,1,white,white,white,white,80000,45000,27000,
2021,392104,2,2,1,2,white,white,white,white,65000,24000,40000,6000
2021,392268,1,1,2,,white,white,white,,48000,13000,3500,
2021,392527,2,2,1,2,white,other,other,other,20000,,,
2021,392588,2,1,2,1,black,black,black,black,15000,,,0
2021,392665,2,1,2,,other,other,other,,0,40000,0,
2021,392682,1,2,,,white,white,,,1e+05,25000,,
2021,392855,1,1,1,1,white,white,white,white,18000,1200,14000,10000
2021,392891,1,2,,,black,black,,,182010,48000,,
2021,393239,1,2,2,,white,white,white,,125300,4800,12000,
2021,393292,1,2,2,,black,black,black,,29800,18000,30000,
2021,393392,1,2,2,,other,other,other,,34200,18000,,
2021,393597,2,2,2,1,black,black,black,black,80000,35000,10000,5000
2021,393660,2,1,1,,white,white,white,,68000,36400,31200,
2021,393711,1,2,2,1,black,black,black,black,123000,20000,0,
2021,394180,1,2,,,white,white,,,61970,39100,,
2021,394284,2,2,,,white,white,,,240000,400,,
2021,394355,2,2,,,native,native,,,70000,,,
2021,394359,2,,,,black,,,,74000,,,
2021,394434,1,2,2,2,other,other,other,other,32000,0,,
2021,394473,2,1,,,black,black,,,20300,,,
2021,394505,1,2,2,1,white,white,white,white,30200,11400,62000,
2021,394654,2,2,2,2,black,black,black,black,39600,0,16000,
2021,394702,1,2,1,1,white,white,white,white,85000,1700,,
2021,394820,1,2,,,white,white,,,123200,82700,,
2021,394877,1,2,,,black,black,,,12000,8600,,
2021,394880,1,2,,,white,white,,,188000,0,,
2021,394906,2,2,1,2,black,black,black,black,25600,,,
2021,394911,2,1,,,black,black,,,49000,67900,,
2021,395273,2,1,,,black,black,,,76500,2400,,
2021,395397,2,1,2,2,black,black,black,black,2500,,,0
2021,395817,1,2,2,,black,black,black,,112400,36000,0,
2021,395990,2,1,,,asian,asian,,,28000,28000,,
2021,396010,1,2,2,,asian,asian,asian,,75000,50000,,
2021,396080,2,1,2,,white,white,white,,0,27000,0,
2021,396120,2,1,2,,white,white,white,,20000,52000,0,
2021,396360,1,2,,,white,white,,,70550,550,,
2021,396398,2,1,,,white,white,,,80000,50000,,
2021,396752,1,2,1,2,white,white,white,white,67000,580000,210,
2021,396826,1,1,,,white,other,,,18000,0,,
2021,397275,2,,,,white,,,,20000,,,
2021,397297,1,2,1,2,white,white,white,white,138000,40000,17000,35000
2021,397513,1,,,,white,,,,2300,,,
2021,397710,2,,,,white,,,,101000,,,
2021,397897,2,1,1,1,white,white,white,white,53000,82000,450,0
2021,397959,1,2,1,,black,black,black,,44000,40000,,
2021,397995,2,2,,,black,black,,,42500,8800,,
2021,398046,1,2,1,2,asian,asian,asian,asian,155000,63000,25000,13300
2021,398086,1,2,1,1,white,white,white,white,25000,0,,
2021,398183,1,1,2,,white,white,white,,60000,,,
2021,398315,2,1,2,2,white,asian,other,other,0,220000,,
2021,398447,1,2,2,2,black,black,black,black,39000,85000,30500,0
2021,398666,1,2,2,2,white,white,white,white,100,423000,0,
2021,399016,1,2,,,other,other,,,34000,12000,,
2021,399107,1,2,2,,white,white,white,,60000,50000,,
2021,399188,1,2,1,1,white,other,white,white,40000,36800,,
2021,399255,2,1,1,,black,black,black,,58000,0,9500,
2021,399349,2,1,,,black,black,,,19200,600,,
2021,399447,2,,,,black,,,,28000,,,
2021,399635,2,1,2,2,white,other,white,white,9800,20800,,
2021,400141,1,2,1,,white,white,white,,166000,50010,10000,
2021,400337,2,,,,black,,,,1600,,,
2021,400456,1,2,1,1,white,white,white,white,60000,15000,,
2021,400488,1,2,1,2,asian,asian,asian,asian,44200,33000,,
2021,400557,1,1,1,,other,other,other,,9600,9600,9600,
2021,400749,1,2,,,white,white,,,2e+05,2500,,
2021,400922,2,1,2,1,black,black,black,black,40000,6000,42000,
2021,400966,1,2,,,white,white,,,165800,68000,,
2021,400980,2,2,,,white,white,,,20000,20800,,
2021,401064,2,1,1,,other,other,other,,16600,140000,,
2021,401135,1,2,,,white,white,,,45900,74500,,
2021,401193,1,2,1,,white,white,white,,41800,87000,,
2021,401659,1,2,2,,white,white,white,,80000,1e+05,,
2021,401770,2,1,1,,white,white,white,,0,,,
2021,401880,2,1,1,1,white,white,white,white,0,0,,
2021,401938,1,2,,,other,white,,,70000,62000,,
2021,402156,2,1,2,,white,white,white,,30000,50000,,
2021,402751,2,2,,,white,white,,,7150,6800,,
2021,402923,2,2,2,2,native,native,native,other,39000,35000,0,40000
2021,403427,2,2,2,,black,black,black,,0,,2000,
2021,403482,1,2,1,,white,white,white,,840,17500,9600,
2021,403505,1,2,2,2,native,native,native,native,48000,0,0,0
2021,403506,1,2,1,2,white,white,white,white,38000,23000,30000,0
2021,403511,2,2,,,black,black,,,80000,0,,
2021,403594,1,2,2,2,white,other,other,other,112000,0,,
2021,403657,2,1,,,white,white,,,72000,16900,,
2021,403695,2,2,,,white,white,,,120000,0,,
2021,403729,2,1,2,1,white,white,white,white,46000,75000,,
2021,403763,1,2,,,white,white,,,57600,18400,,
2021,403950,2,1,2,1,white,white,white,white,21800,46300,32000,0
2021,404078,2,1,1,,white,other,other,,40000,40000,,
2021,404408,1,1,,,white,white,,,75000,69000,,
2021,404520,1,2,2,2,asian,asian,asian,asian,160000,5000,,0
2021,404550,2,1,2,2,other,white,white,other,90000,,,600
2021,405260,2,2,,,white,white,,,8000,20000,,
2021,405539,1,2,1,2,other,other,other,other,19000,18200,5000,0
2021,405702,1,2,1,,black,black,black,,612000,80000,71000,
2021,405789,1,2,,,white,white,,,45000,30710,,
2021,405861,1,2,2,,white,white,white,,26300,19000,,
2021,406140,2,1,,,black,black,,,9000,29000,,
2021,406176,2,2,2,2,white,white,white,white,0,,,
2021,406267,1,1,2,2,other,white,white,white,82900,0,13000,24000
2021,406352,2,,,,white,,,,63300,,,
2021,406387,1,2,,,white,white,,,44300,31900,,
2021,406586,1,2,,,white,white,,,89100,8000,,
2021,406660,1,2,,,asian,asian,,,51000,5600,,
2021,406910,1,2,1,2,white,white,white,white,210000,0,,
2021,407067,2,,,,black,,,,30100,,,
2021,407245,2,1,,,black,black,,,25500,79700,,
2021,407288,2,1,1,1,white,white,white,white,3000,48000,,
2021,407664,2,,,,asian,,,,1e+05,,,
2021,407985,1,2,,,asian,asian,,,11560,40760,,
2021,408639,2,,,,white,,,,20400,,,
2021,409099,1,2,,,white,white,,,42000,12400,,
2021,409214,1,2,1,1,other,other,other,other,30000,31000,,
2021,409257,2,,,,white,,,,77600,,,
2021,409700,2,1,1,1,black,black,black,black,0,3300,0,
2021,409736,1,2,,,white,white,,,14400,7200,,
2021,409923,1,2,2,,white,white,white,,45000,10000,,
2021,409932,1,2,,,white,white,,,38560,8000,,
2021,409969,2,2,2,2,white,white,white,white,357600,58900,95000,60000
2021,410030,1,2,1,,white,white,white,,40000,29000,,
2021,410177,1,2,1,1,white,white,white,white,61500,52500,,
2021,410334,2,1,,,white,white,,,312000,342000,,
2021,410424,2,1,1,1,other,other,other,other,15000,5000,,
2021,410541,2,1,2,1,black,black,black,black,9400,0,48450,0
2021,410662,1,1,,,white,white,,,32000,512000,,
2021,410787,1,2,,,white,white,,,0,10900,,
2021,410858,2,1,1,2,white,white,white,white,15600,41600,,
2021,410876,2,1,,,white,white,,,76000,,,
2021,411133,1,2,2,2,white,white,white,white,30000,28000,,
2021,411210,1,2,,,white,white,,,123400,50000,,
2021,411395,2,1,2,,black,black,black,,35800,13100,13200,
2021,411512,2,1,1,1,white,white,white,white,40000,42000,,
2021,411552,2,1,1,1,white,white,white,white,20000,120000,,
2021,411761,1,2,,,white,white,,,13900,27000,,
2021,411833,1,2,,,white,white,,,175600,6500,,
2021,411990,2,2,,,white,white,,,24000,15500,,
2021,412193,2,1,2,2,white,black,other,other,92000,48000,18000,
2021,412357,1,2,1,2,white,white,white,white,370000,65000,600,
2021,412385,2,1,,,white,other,,,30200,1040,,
2021,412431,2,2,2,,white,other,other,,0,,,
2021,412493,1,2,2,,black,black,black,,103600,36600,42000,
2021,412574,2,1,,,white,white,,,41100,41600,,
2021,412607,1,2,2,2,white,white,white,white,90000,14900,16800,7400
2021,412839,2,1,2,1,black,black,black,black,89160,145140,21060,
2021,412865,2,1,2,,black,black,black,,85000,50000,,
2021,412878,2,,,,white,,,,62400,,,
2021,412955,2,1,1,2,white,white,white,white,21400,39500,,
2021,413016,2,1,,,asian,asian,,,60000,18000,,
2021,413139,2,1,1,1,white,white,white,white,-1600,512010,100,
2021,413149,2,1,,,white,white,,,0,75000,,
2021,413185,1,2,1,2,white,white,white,white,9500,28000,24000,
2021,413563,1,,,,other,,,,24000,,,
2021,413625,2,,,,white,,,,17400,,,
2021,414132,1,2,1,1,other,other,other,other,104000,16500,35000,45000
2021,414228,2,1,1,,other,other,white,,34000,27000,16800,
2021,414350,2,1,1,2,asian,other,white,asian,51200,18000,15000,9200
2021,414479,1,2,1,2,white,asian,other,other,104000,70000,20000,3000
2021,414579,2,1,2,2,other,other,other,other,63000,103490,300,1200
2021,414597,2,1,1,1,white,white,white,other,1500,60000,2000,50000
2021,414608,2,1,,,white,white,,,9000,0,,
2021,414739,2,1,1,,white,white,white,,20600,132800,89000,
2021,414740,1,2,2,2,asian,asian,asian,asian,63000,0,,0
